56156,Pop-Rock
56156,Rock
56156,Pop
4248,Rap
55774,Electro-Pop
55774,Pop
55774,Rap
3743,Electro-Pop
3743,Electronic
3743,Electro-Hop
3743,Pop
3743,Rap
1781,Pop
1781,Producer 
1781,Roc Nation
1781,Def Jam Recordings
1781,G.O.O.D. Music
1781,Chicago
1781,Rap
3366,Dance-Pop
3366,Pop
501917,R&B
501917,Pop
5325,Pop-Rock
5325,Canada
5325,Pop
1889,Rapcore
1889,Rap
1378,R&B
1378,Rap
1236,R&B
1236,Pop
113252,Ireland
113252,Rock
185882,Country
185882,Rock
198596,Country
56642,Electro-Pop
56642,Electronic
56642,R&B
56642,Pop
2176,R&B
2176,Rap
80398,Pop-Rock
80398,Glam Rock
80398,Pop
1806,Electro-Pop
1806,Pop
1806,Rap
110785,Electro-Pop
110785,Electronic
110785,Dance
110785,R&B
110785,Pop
3774,Baroque Pop
3774,Country
3774,Pop
3645,Dance-Pop
3645,Power Pop
3645,Electro-Pop
3645,Pop
56117,Canada
56117,Country
4321,Roc Nation
4321,R&B
4321,Pop
92787,Pop
277320,Country
277320,R&B
277320,Rock
196848,Country
196848,Rock
81795,Country
81795,Rock
3042430,Non-Music
3042430,List
5504,Rap
52766,Toronto
52766,YMCMB
52766,Young Money
52766,OVO
52766,Canada
52766,Rap
51492,Soul
51492,Neo Soul
51492,Soul Pop
51492,R&B
51492,Pop
50793,Dance-Pop
50793,Electro-Pop
50793,Pop
50793,R&B
6280,Electro-Pop
6280,Dance
6280,Pop
49222,Pop
49222,R&B
49222,Rap
544435,Country
544435,Rock
209321,Electro-Pop
209321,Pop
5611,Soul
5611,Soul Pop
5611,R&B
6125,Pop
6125,Rap
53819,Rap
2107518,Country
66489,Adult Alternative
66489,Adult Contemporary
66489,Alternative Dance
66489,Alternative Rock
66489,New Wave
66489,Pop-Rock
66489,Pop
66489,Rock
195615,Country
195615,Rock
332375,Country
332375,Rock
4196,Rap
65848,Adult Alternative
65848,Alternative Pop
65848,Adult Contemporary
65848,Ballad
65848,Indie Pop
65848,Pop
70085,Dance-Pop
70085,Teen Pop
70085,Canada
70085,Memes
70085,Pop
63985,Warner Bros.
63985,Atlantic Records
63985,Indie Pop
63985,Adult Alternative
63985,Ballad
63985,Pop
63985,Rock
71518,Pop
79697,UK
79697,Pop
70517,Dance-Pop
70517,Pop
198560,Electro-Pop
198560,Pop
56642,Electro-Pop
56642,Electronic
56642,R&B
56642,Pop
65701,Young Money
65701,YMCMB
65701,Pop
65701,Rap
72070,Boy Band
72070,Power Pop
72070,Pop-Rock
72070,Rock
72070,UK
72070,Pop
68266,Pop
68266,Rap
62493,Ballad
62493,Rock
62493,Soul
62493,UK
62493,Pop
55774,Electro-Pop
55774,Pop
55774,Rap
66704,Pop
66704,Alternative Rock
66704,Alternative Pop
66704,Indie Rock
66704,Indie Pop
66704,Rock
83607,Dance-Pop
83607,Pop
55193,Rap
72458,Rap
78316,Pop
65779,Pop
65779,Pop-Rock
58325,Southern
58325,Producer 
58325,Republic Records
58325,Memes
58325,Hyphy
58325,West Coast
58325,Bay Area
58325,New Orleans
58325,Toronto
58325,Young Money
58325,OVO
58325,Canada
58325,YMCMB
58325,Rap
59662,House
59662,Electro-Pop
59662,Pop
116505,Pop-Rock
116505,Pop
116505,Rock
58344,Toronto
58344,Young Money
58344,YMCMB
58344,Roc Nation
58344,R&B
58344,OVO
58344,Canada
58344,Rap
64869,House
64869,Electro-Pop
64869,Dance
64869,Pop
71410,Adult Alternative
71410,Adult Contemporary
71410,Ballad
71410,Pop-Rock
71410,Pop
71410,Rock
57149,Screen
57149,Pop
57149,Soundtrack
376636,Chart History
376636,Rap
68966,Rap
68966,Canada
68966,Pop
6399,Electro-Hop
6399,Electro-Pop
6399,Electronic
6399,Dance-Pop
6399,Dance
6399,Memes
6399,Rap
6399,Pop
76374,Rock
68946,Power Pop
68946,Dance-Pop
68946,Pop
4935,Pop
4935,Rap
84880,Dance-Pop
84880,Country
84880,Pop-Rock
84880,Big Machine Records
84880,Pop
77547,Dance
77547,Dance-Pop
77547,Canada
77547,Rap
77547,Electronic
77547,Pop
54628,Electronic
54628,Dance
54628,Rap
54628,Pop
55583,Pop
84087,Electro-Pop
84087,Pop
84087,Rock
76420,Pop
76420,R&B
376636,Chart History
376636,Rap
59339,Bubblegum Pop
59339,Dance-Pop
59339,Pop
85010,UK
85010,Electronic
85010,Pop
51294,Easy Listening
51294,Soul Pop
51294,Adult Alternative
51294,Adult Contemporary
51294,Ballad
51294,Piano
51294,Pop
51294,Soul
72527,Electronic
72527,R&B
72527,Pop
52561,West Coast
52561,Hyphy
52561,Rap
67446,Pop
88368,English Translation
88368,Translation
88368,Electro-Pop
88368,Pop
88368,YouTube
88368,Memes
88368,K-Pop
88368,Korean
50791,Pop
50791,Rap
150933,Adult Alternative
150933,Adult Contemporary
150933,Pop-Rock
150933,Folk Rock
150933,Folk
150933,American Idol
150933,Pop
150933,Rock
110785,Electro-Pop
110785,Electronic
110785,Dance
110785,R&B
110785,Pop
59774,Pop
59774,Rap
82339,Country
82339,Rock
72995,Atlanta
72995,YMCMB
72995,Def Jam Recordings
72995,Young Money
72995,OVO
72995,Canada
72995,Toronto
72995,Southern
72995,Trap
72995,Rap
83183,Pop
63158,EDM
63158,Pop
63158,Dance
63158,Rap
63158,R&B
51165,G.O.O.D. Music
51165,Rap
342799,Country
342799,Rock
64835,Pop
64835,Rap
65886,Pop
65886,Pop-Rock
65886,Blue-Eyed Soul
65886,Rock
51371,R&B
51371,Pop-Rock
51371,Pop
51371,Rap
71313,Rap
51110,East Coast
51110,Def Jam Recordings
51110,Universal
51110,Roc Nation
51110,Dreamville
51110,Rap
57209,Blues
57209,Adult Alternative
57209,Blue-Eyed Soul
57209,Soul
57209,Pop
57209,R&B
57209,Rock
73076,Rock
76282,Country
76282,Rock
194879,Capitol Nashville
194879,Country
194879,Rock
92021,Adult Alternative
92021,Adult Contemporary
92021,Pop
92021,Pop-Rock
92021,Indie Pop
92021,Indie Rock
92021,Folk Rock
92021,Rock
55882,Alternative Pop
55882,Alternative Rock
55882,Alternative
55882,Electronic Rock
55882,Synth-Pop
55882,Pop-Rock
55882,UK
55882,Pop
55882,Rock
82219,Country
82219,Rock
61289,Pop
61289,Blues
61289,Adult Alternative
61289,Adult Contemporary
61289,Blue-Eyed Soul
61289,Soul
65806,Electronic
65806,R&B
65806,Pop
72171,Rap
92862,R&B
92862,Pop
69585,Young Money
69585,YMCMB
69585,Pop
69585,Rap
81756,Country
81756,Rock
69366,R&B
53272,Producer 
53272,Rap
59249,R&B
59249,Pop
66284,Pop
66284,Rap
254781,Pop-Rock
254781,Pop
254781,Rock
61003,Country
61003,Rock
75007,Dance-Pop
75007,Electro-Pop
75007,Pop
64338,EDM
64338,Dance
64338,R&B
64338,Pop
55480,R&B
55480,Rap
98919,Screen
98919,Pop
98919,Soundtrack
194016,Country
194016,Rock
59008,R&B
59008,Pop
196287,Rap
109198,Adult Alternative
109198,Alternative Pop
109198,Alternative Rock
109198,Pop-Rock
109198,Alternative
109198,Indie Rock
109198,Pop
109198,Rock
66225,Rap
187613,Country
187613,Rock
89794,R&B
89794,Pop
387536,Country
387536,Rock
76111,Country
76111,Rock
68713,Pop
68713,Neo Soul
68713,Singer-Songwriter
68713,Trip-Hop
68713,Soul
68713,Soul Pop
68713,R&B
194114,Country
194114,Rock
71798,Alternative
71798,Rock
71798,Alternative Rock
71798,Electronic Rock
71798,Rap
86538,Indie Rap
86538,Pop
86538,Rap
131845,R&B
131845,Pop
98754,Industrial
98754,Adult Alternative
98754,Dubstep
98754,Alternative Pop
98754,Alternative Rock
98754,Pop-Rock
98754,Alternative
98754,Electronic Rock
98754,Pop
98754,Rock
118464,Dance
118464,Memes
118464,Electronic
118464,Pop
57234,Pop
57234,Rap
115743,Pop
108589,Pop
108589,Rock
122542,Easy Listening
122542,Adult Contemporary
122542,Piano
122542,Ballad
122542,Neo Soul
122542,Soul Pop
122542,R&B
122542,Pop
154235,Country
154235,Rock
202955,Pop
90551,Pop
92021,Adult Alternative
92021,Adult Contemporary
92021,Pop
92021,Pop-Rock
92021,Indie Pop
92021,Indie Rock
92021,Folk Rock
92021,Rock
97160,Soul Pop
97160,Piano
97160,Ballad
97160,Adult Contemporary
97160,Roc Nation
97160,Universal
97160,Interscope Records
97160,Def Jam Recordings
97160,R&B
97160,Pop
139968,Dance
139968,Electro-Pop
139968,R&B
139968,Adult Alternative
139968,Adult Contemporary
139968,Funk
139968,Disco
139968,Pop
114153,Alternative
114153,Art Pop
114153,Adult Alternative
114153,Republic Records
114153,New Zealand
114153,Memes
114153,Electro-Pop
114153,Alternative Pop
114153,Pop
92224,Pop-Rock
92224,Dubstep
92224,Electro-Pop
92224,Big Machine Records
92224,Memes
92224,Pop
160600,R&B
160600,Pop
209747,Adult Contemporary
209747,Ballad
209747,Memes
209747,Pop
175844,Pop
175844,Electro House
175844,Adult Alternative
175844,Adult Contemporary
109287,Rap
109287,R&B
109287,Pop
3644860,Rap
177832,Rap
98256,Rap
91948,UK
91948,Electronic
91948,Pop
64894,Electro-Pop
64894,Pop-Rock
64894,Alternative Rock
64894,Industrial Rock
64894,Indie Rock
64894,Electronic Rock
64894,Rock
102390,Progressive House
102390,Dance-Pop
102390,Dance
102390,Pop
102390,Electronic
89794,R&B
89794,Pop
78587,Screen
78587,Soundtrack
78587,Dance
78587,Dance-Pop
78587,Pop
156070,Dance-Pop
156070,Synth-Pop
156070,Rock
113496,Memes
113496,Pop
131712,Florida
131712,Republic Records
131712,R&B
131712,Rap
131712,Pop
113898,Producer 
113898,Toronto
113898,Young Money
113898,Trap
113898,YMCMB
113898,OVO
113898,Canada
113898,Rap
138425,Pop
200546,Young Money
200546,Republic Records
200546,R&B
200546,YMCMB
200546,OVO
200546,Canada
78320,Pop
115843,Rap
203835,Eurodance
203835,Electronic
203835,Pop
78316,Pop
105686,OVO
105686,Canada
105686,YMCMB
105686,Trap
105686,Rap
114854,Adult Alternative
114854,Electronic Rock
114854,Electro-Pop
114854,Pop
114854,Alternative
114854,Alternative Pop
114854,Alternative Rock
114854,Pop-Rock
114854,Punk Rock
114854,Pop-Punk
114854,Rock
77735,Electronic
77735,Dance-Pop
77735,Dance
77735,Canada
77735,Rap
77735,Pop
81672,LGBTQ+
81672,Rap
91686,UK
91686,Pop
91686,Electronic
1837712,Electronic
1837712,Dance
1837712,Pop
150933,Adult Alternative
150933,Adult Contemporary
150933,Pop-Rock
150933,Folk Rock
150933,Folk
150933,American Idol
150933,Pop
150933,Rock
109198,Adult Alternative
109198,Alternative Pop
109198,Alternative Rock
109198,Pop-Rock
109198,Alternative
109198,Indie Rock
109198,Pop
109198,Rock
118063,Roc Nation
118063,Dreamville
118063,Rap
415468,Soul
415468,Soul Pop
415468,Pop
415468,R&B
122475,Pop
78331,Pop
87884,Adult Alternative
87884,Adult Contemporary
87884,Folk
87884,Folk Rock
87884,Pop-Rock
87884,Pop
87884,UK
87884,Rock
100386,Pop
100386,Rock
154239,Country
154239,Rock
88368,English Translation
88368,Translation
88368,Electro-Pop
88368,Pop
88368,YouTube
88368,Memes
88368,K-Pop
88368,Korean
154286,Dance
154286,Electro House
154286,Dance-Pop
154286,Synth-Pop
154286,UK
154286,Pop
154286,Electronic
66704,Pop
66704,Alternative Rock
66704,Alternative Pop
66704,Indie Rock
66704,Indie Pop
66704,Rock
104766,DMV
104766,Atlantic Records
104766,R&B
104766,MMG
104766,Rap
154237,Country
154237,Rock
156344,Folk Rock
156344,Pop-Rock
156344,Rock
109206,Adult Alternative
109206,Adult Contemporary
109206,Alternative Pop
109206,Alternative Rock
109206,Pop-Rock
109206,Alternative
109206,Indie Rock
109206,Pop
109206,Rock
145495,Folk Rock
145495,Rock
145495,Pop
145495,Electro-Pop
145495,Folk
145495,Pop-Rock
92170,Pop
92170,Rap
68718,Pop
68718,Adult Alternative
68718,Adult Contemporary
68718,Pop-Rock
68718,Folk Rock
68718,Folk
68718,Indie Pop
68718,Indie Rock
68718,Indie
68718,Alternative
68718,Alternative Rock
68718,Rock
154542,Dance-Pop
154542,Dance
154542,Pop
154542,R&B
210094,Interscope Records
210094,Aftermath Entertainment
210094,Shady Records
210094,SHADYXV
210094,Detroit
210094,Rap
188773,Pop
154244,Country
97824,Rap
97824,Pop
97824,R&B
102705,Pop-Rock
102705,Dance-Pop
102705,Big Machine Records
102705,Country
102705,Pop
155148,Country
155148,Rock
214369,Memes
214369,Electronic
214369,Dance
214369,Pop
194065,Boy Band
194065,UK
194065,Pop
60449,UK
60449,Pop
71564,Adult Alternative
71564,Adult Contemporary
71564,Folk Rock
71564,Indie Pop
71564,Indie Rock
71564,Rock
2971882,List
2971882,Country
81159,Pop
81159,Conscious Hip-Hop
81159,Aftermath Entertainment
81159,Interscope Records
81159,Compton
81159,Memes
81159,West Coast
81159,TDE
81159,Rap
81159,Producer 
122517,Country
122517,Rock
148751,R&B
148751,Pop
123173,Rock
123173,UK
123173,Rap
123173,Pop
124045,R&B
68713,Pop
68713,Neo Soul
68713,Singer-Songwriter
68713,Trip-Hop
68713,Soul
68713,Soul Pop
68713,R&B
88207,Ireland
88207,Pop-Rock
88207,Philosophy
88207,Pop
88207,Rock
92862,R&B
92862,Pop
122189,Florida
122189,MMG
122189,Epic Records
122189,Universal
122189,Def Jam Recordings
122189,Atlanta
122189,Producer 
122189,Rap
121627,Adult Alternative
121627,Adult Contemporary
121627,Soul Pop
121627,Soul
121627,Pop-Rock
121627,Pop
121627,R&B
121627,Rock
154243,Country
154243,Rock
1086734,Big Machine Records
1086734,Country
110064,Gangsta Rap
110064,Trap
110064,Rap
82339,Country
82339,Rock
154246,Country
154246,Rock
118009,Country
118009,Rock
131258,Rap
204330,Power Pop
204330,Pop-Rock
204330,Pop
204330,Rock
135402,Indie Rock
135402,Indie Pop
135402,Folk Rock
135402,Acoustic
135402,Pop
135402,Folk
156358,Country
156358,Rock
82860,Def Jam Recordings
82860,Hyphy
82860,West Coast
82860,Bay Area
82860,Southern
82860,Atlanta
82860,Rap
135048,Pop-Rock
135048,Pop
135048,Rock
154031,Funk-Pop
154031,Funk
154031,Adult Alternative
154031,Adult Contemporary
154031,Screen
154031,Soundtrack
154031,Soul Pop
154031,R&B
154031,Pop
219361,Trap
219361,Rap
219361,Producer 
219361,Pop
200930,Piano
200930,Easy Listening
200930,Adult Contemporary
200930,Soul Pop
200930,Soul
200930,Ballad
200930,Pop
200930,R&B
200930,G.O.O.D. Music
352612,Hyphy
352612,Electronic
352612,UK Rap
352612,UK
352612,Australia
352612,Electro-Hop
352612,Def Jam Recordings
352612,ICB X Def Jam
352612,Pop
352612,Rap
145495,Folk Rock
145495,Rock
145495,Pop
145495,Electro-Pop
145495,Folk
145495,Pop-Rock
194687,Pop
194687,R&B
194687,Rap
380162,RCA
380162,Canada
380162,Reggae
380162,Pop
471152,Epic Records
471152,Pop
405888,Australia
405888,Detroit
405888,Screen
405888,Producer 
405888,Republic Records
405888,Southern
405888,Florida
405888,Dance-Pop
405888,R&B
405888,Rap
405888,Pop
387414,Adult Alternative
387414,Adult Contemporary
387414,Soul Pop
387414,Blue-Eyed Soul
387414,Ballad
387414,Soul
387414,UK
387414,Pop
235765,Pop
235765,Rap
133381,Pop-Rock
133381,Rock
133381,Adult Contemporary
133381,Adult Alternative
133381,Alternative Rock
133381,Indie Pop
133381,Indie Rock
133381,Pop
133381,Alternative Pop
499725,Big Machine Records
499725,Dance-Pop
499725,Pop
139579,Afrobeats
139579,Pop
642844,Pop
642844,Rap
235732,Shady Records
235732,Interscope Records
235732,SHADYXV
235732,Aftermath Entertainment
235732,Detroit
235732,Pop
235732,Rap
217372,Alternative
217372,Dream-Pop
217372,Alternative Pop
217372,New Zealand
217372,Soundtrack
217372,Adult Alternative
217372,Republic Records
217372,Indie Pop
217372,Electro-Pop
217372,Pop
135402,Indie Rock
135402,Indie Pop
135402,Folk Rock
135402,Acoustic
135402,Pop
135402,Folk
114153,Alternative
114153,Art Pop
114153,Adult Alternative
114153,Republic Records
114153,New Zealand
114153,Memes
114153,Electro-Pop
114153,Alternative Pop
114153,Pop
352918,Memes
352918,Soundtrack
352918,Pop
352918,Disney
175844,Pop
175844,Electro House
175844,Adult Alternative
175844,Adult Contemporary
109206,Adult Alternative
109206,Adult Contemporary
109206,Alternative Pop
109206,Alternative Rock
109206,Pop-Rock
109206,Alternative
109206,Indie Rock
109206,Pop
109206,Rock
245655,Folk Rock
245655,Folk
245655,Boy Band
245655,UK
245655,Pop
378195,Adult Contemporary
378195,Ballad
378195,Reggae
378195,R&B
378195,Electro-Pop
378195,Pop
406511,Australia
406511,UK
406511,West London
406511,Def Jam Recordings
406511,Pop
406511,Rap
486355,UK
486355,Pop
486355,Rap
133531,Electronic
133531,Pop
452357,Adult Contemporary
452357,Adult Alternative
452357,Pop-Rock
452357,Pop
386111,Electro
386111,New Orleans
386111,RCA
386111,Republic Records
386111,Young Money
386111,YMCMB
386111,R&B
386111,Rap
284825,Adult Alternative
284825,Adult Contemporary
284825,Pop-Rock
284825,Alternative Rock
284825,Rock
284825,Indie Pop
284825,Indie Rock
284825,Pop
382949,Electro-Pop
382949,Synth-Pop
382949,Pop
383318,UK
383318,Electronic
383318,Pop
402853,Electro-Pop
402853,Soundtrack
402853,Atlantic Records
402853,Screen
402853,UK
402853,Pop
299177,R&B
299177,Pop
483960,Memes
483960,Pinkprint
483960,Rap
483960,Pop
483960,Producer 
483960,YMCMB
468078,Electro-Pop
468078,Dance
468078,Pop
376011,Electro House
376011,Dance-Pop
376011,Electro-Pop
376011,En Español
376011,Pop
376011,Latin Pop
183325,UK
183325,Electro-Pop
183325,Synth-Pop
183325,Pop
403545,Pop
403545,Rap
292916,Electro-Pop
292916,Deep House
292916,Eurodance
292916,Dance-Pop
292916,Classical Crossover
292916,UK
292916,Atlantic Records
292916,Synth-Pop
292916,Baroque Pop
292916,Electronic
292916,House
292916,Pop
430538,Def Jam Recordings
430538,R&B
430538,ICB X Def Jam
430538,Rap
214058,R&B
214058,Rap
209747,Adult Contemporary
209747,Ballad
209747,Memes
209747,Pop
224519,R&B
224519,Pop
202955,Pop
153803,Adult Alternative
153803,Adult Contemporary
153803,Alternative Rock
153803,Funk Rock
153803,Pop-Rock
153803,Pop
153803,Rock
245249,Adult Alternative
245249,Soul Pop
245249,Soul
245249,Pop
245249,R&B
181634,Pop
181634,Rap
387508,UK
387508,Electronic Rock
387508,Alternative Rock
387508,Alternative
387508,Electronic
387508,Rock
403031,R&B
403031,Rap
403031,UK
403031,Pop
322351,Atlantic Records
322351,R&B
673008,Deutscher Rap
673008,Deutschland
673008,Rap
200546,Young Money
200546,Republic Records
200546,R&B
200546,YMCMB
200546,OVO
200546,Canada
397946,Funk
397946,Atlantic Records
397946,R&B
397946,UK
397946,Pop
98754,Industrial
98754,Adult Alternative
98754,Dubstep
98754,Alternative Pop
98754,Alternative Rock
98754,Pop-Rock
98754,Alternative
98754,Electronic Rock
98754,Pop
98754,Rock
1854993,Trap
1854993,Rap
356793,Pop
356793,Rock
201933,Electro House
201933,Pop
201933,Dance
220968,Pop
220968,R&B
502834,Adult Contemporary
502834,Adult Alternative
502834,Pop-Rock
502834,Pop
491783,Country
398162,Country
338701,R&B
338701,Rap
476179,Country
476179,Rock
404326,Gaming
404326,Adult Contemporary
404326,Pop-Rock
404326,Pop
404326,Rock
404326,Soul
389675,Country
411878,R&B
411878,Pop
398012,Pop
410026,Republic Records
410026,Memes
410026,Spinnin' Records
410026,House
410026,Electronic
410026,Pop
440618,YSL
440618,YMCMB
440618,Atlanta
440618,300 Entertainment
440618,Rap
460244,Country
460244,Rock
204330,Power Pop
204330,Pop-Rock
204330,Pop
204330,Rock
109177,Adult Alternative
109177,Pop-Rock
109177,Indie Rock
109177,Pop
109177,Indie
109177,Alternative Rock
109177,Rock
491794,Rock
491794,Country
374937,R&B
374937,Rap
467036,Non-Music
467036,Fanfiction
467036,Literature
444231,Country
239152,Disco
239152,Pop
491790,Country
153223,Electronic
153223,R&B
153223,UK
153223,Pop
131845,R&B
131845,Pop
237963,R&B
237963,Electro-Pop
237963,Pop
338533,Pop-Rock
338533,Ska
338533,Pop
460168,Australia
460168,Punk Rock
460168,Pop-Rock
460168,Pop
460168,Rock
449654,Columbia Records
449654,Grand Hustle
449654,Southern
449654,Atlanta
449654,West Coast
449654,Rap
390244,Rock
390244,Alternative Rock
419570,Trap
419570,New Orleans
419570,Republic Records
419570,Young Money
419570,Toronto
419570,Canada
419570,YMCMB
419570,OVO
419570,Producer 
419570,Rap
209461,Rap
460937,Country
460937,R&B
460937,Rock
91233,West Coast
91233,Interscope Records
91233,Universal
91233,TDE
91233,Rap
369417,Australia
369417,Punk Rock
369417,Pop-Rock
369417,Pop
369417,Rock
216074,OWSLA
216074,Electronic
216074,Pop
299325,R&B
299325,Pop
361656,West Coast
361656,TDE
361656,Rap
156640,Canada
156640,YMCMB
156640,OVO
156640,Producer 
156640,Rap
554364,Country
230455,Pop
576123,Memes
576123,Funk
576123,Pop
576123,R&B
437103,Soul
437103,UK
437103,Pop
720401,Pop
720401,Memorial
720401,Soundtrack
720401,Rap
496445,Memes
496445,Remy Boyz 1738
496445,R&B
496445,New Jersey
496445,Atlantic Records
496445,Rap
496445,Trap
496445,300 Entertainment
508933,Adult Alternative
508933,Adult Contemporary
508933,Pop-Rock
508933,Rock
508933,Pop
474036,Adult Contemporary
474036,Pop-Rock
474036,Adult Alternative
474036,Electro-Pop
474036,Alternative
474036,Indie Pop
474036,Indie Rock
474036,Pop
474036,Alternative Pop
474036,Alternative Rock
474036,Rock
542389,Synth-Pop
542389,Electro-Pop
542389,Pop
1743010,Pop
1743010,Rap
2386385,Country
2386385,Rock
2386385,Pop
2386385,R&B
2386385,Rap
727466,Republic Records
727466,Toronto
727466,PBR&B
727466,XO
727466,Canada
727466,Pop
727466,R&B
1856610,Pop
729458,XO
729458,Canada
729458,Pop
729458,R&B
665379,UK
665379,Soundtrack
665379,Screen
665379,Pop
226866,Blues
226866,Gospel
226866,Piano
226866,Ireland
226866,Singer-Songwriter
226866,Indie
226866,Folk Rock
226866,Blues Rock
226866,Alternative
226866,Rock
226866,Adult Alternative
226866,Indie Rock
226866,Adult Contemporary
226866,Alternative Rock
226866,Soul
226866,LGBTQ+
551262,Electro-Hop
551262,Electro-Pop
551262,Beef
551262,Big Machine Records
551262,Pop
720259,Pop
720259,R&B
499725,Big Machine Records
499725,Dance-Pop
499725,Pop
2254724,Pop
2254724,Dance
2254724,R&B
2254724,Rock
2254724,Rap
591746,Columbia Records
591746,Power Pop
591746,Pop
696428,New Jersey
696428,Remy Boyz 1738
696428,Atlantic Records
696428,300 Entertainment
696428,R&B
696428,Trap
696428,Rap
548094,Bubblegum Pop
548094,Epic Records
548094,Pop
669122,R&B
669122,Dance-Pop
669122,Soundtrack
669122,Girl Group
669122,Rap
669122,Pop
573451,ARTium Records
573451,MMG
573451,Rap
573451,Memes
573451,R&B
491416,Rock
491416,Pop
336227,Adult Alternative
336227,Adult Contemporary
336227,Blue-Eyed Soul
336227,Soul
336227,Soul Pop
336227,Ballad
336227,Pop-Rock
336227,UK
336227,Pop
2129514,Rap
2129514,Pop
471152,Epic Records
471152,Pop
542390,Pop-Rock
542390,Big Machine Records
542390,Funk-Pop
542390,Disco
542390,Pop
2263723,Producer 
2263723,YMCMB
2263723,Toronto
2263723,Pop
2263723,R&B
2263723,Memes
2263723,OVO
2263723,Young Money
2263723,Republic Records
2263723,Canada
554208,Pop
554208,Electronic Trap
554208,Electronic
554208,Rap
503256,Rap
2286779,Canada
2286779,Tropical House
2286779,Electro-Pop
2286779,Electronic
2286779,Pop
451776,Acoustic
451776,Folk
451776,UK
451776,Pop
2332455,Adult Alternative
2332455,Adult Contemporary
2332455,Ballad
2332455,Piano
2332455,Soul
2332455,Memes
2332455,UK
2332455,Pop
724693,Pop
518089,Electro-Pop
518089,Synth-Pop
518089,Pop
517537,Pop
517537,R&B
579177,Pop
579177,Rap
2156106,R&B
2156106,Rap
2156106,Pop
655148,Electro-Pop
655148,Pop
655148,R&B
690706,Universal
690706,Roc Nation
690706,G.O.O.D. Music
690706,Acoustic
690706,Capitol Records
690706,Def Jam Recordings
690706,Folk
690706,Soul Pop
690706,Pop
515319,Punk Rock
515319,Alternative Pop
515319,Alternative
515319,Island Records
515319,Alternative Rock
515319,Pop-Rock
515319,Pop-Punk
515319,Pop
515319,Rock
653082,Memes
653082,Remy Boyz 1738
653082,Atlantic Records
653082,300 Entertainment
653082,New Jersey
653082,R&B
653082,Trap
653082,Rap
547828,Country
502834,Adult Contemporary
502834,Adult Alternative
502834,Pop-Rock
502834,Pop
3289243,Reggae
3289243,Rap
658724,Atlanta
658724,Rap
731073,Memes
731073,300 Entertainment
731073,Rap
555359,Canada
555359,East Coast
555359,Southern
555359,New Orleans
555359,New York
555359,Toronto
555359,Young Money
555359,OVO
555359,Trap
555359,Pinkprint
555359,YMCMB
555359,Rap
2843978,Pop
2158461,Pop
1779228,Adult Alternative
1779228,Alternative Rock
1779228,Pop-Rock
1779228,Indie Rock
1779228,Rock
461944,R&B
461944,Rap
1783529,Non-Music
551256,Big Machine Records
551256,Dream-Pop
551256,Pop
387414,Adult Alternative
387414,Adult Contemporary
387414,Soul Pop
387414,Blue-Eyed Soul
387414,Ballad
387414,Soul
387414,UK
387414,Pop
663713,Electronic Rock
663713,Electro-Pop
663713,Electronic
663713,Punk Rock
663713,Alternative Pop
663713,Alternative
663713,Fueled By Ramen
663713,Island Records
663713,Alternative Rock
663713,Pop-Rock
663713,Pop-Punk
663713,Pop
663713,Rock
587286,Pop
587286,R&B
570363,R&B
570363,Pop
547812,Capitol Nashville
547812,Ballad
547812,Country
547812,Rock
671181,R&B
2268553,Rock
2268553,Pop-Rock
2268553,Boy Band
2268553,UK
2268553,Pop
622818,YMCMB
622818,Canada
622818,OVO
622818,Republic Records
622818,Young Money
622818,Electro-Hop
622818,House
622818,Pinkprint
622818,Producer 
622818,Rap
500846,UK
500846,Pop
484112,Pop
2153759,R&B
2153759,Rap
507478,Rap
245054,Australia
245054,Singer-Songwriter
245054,Contemporary Folk
245054,Adult Alternative
245054,Adult Contemporary
245054,Folk
245054,Alternative
245054,Alternative Rock
245054,Indie Rock
245054,Pop
245054,Folk Rock
245054,Indie Pop
245054,Rock
709741,R&B
720473,Adult Contemporary
720473,Adult Alternative
720473,Blues Rock
720473,Alternative Country
720473,Alternative Rock
720473,Pop-Rock
720473,Rock
720473,Pop
720473,Country
513887,Epic Records
513887,Pop
706298,Atlantic Records
706298,Pop
527546,Epic Records
527546,Pop
382949,Electro-Pop
382949,Synth-Pop
382949,Pop
115612,Soundtrack
115612,Folk
115612,Pop
115612,Screen
115612,Literature
539654,Trap
539654,Memes
539654,Rap
486355,UK
486355,Pop
486355,Rap
183538,UK
183538,Pop
2303965,Rap
2263487,Rap
2291611,Funk
2291611,Pop
2291611,Rap
547829,Country
640182,Rap
1863307,Country
693878,Young Money
693878,YMCMB
693878,OVO
693878,Canada
693878,Detroit
693878,Chicago
693878,G.O.O.D. Music
693878,Trap
693878,Rap
344880,Rock
344880,Folk Rock
344880,Indie
344880,UK
344880,Pop
344880,Folk
378195,Adult Contemporary
378195,Ballad
378195,Reggae
378195,R&B
378195,Electro-Pop
378195,Pop
668175,Pop
403031,R&B
403031,Rap
403031,UK
403031,Pop
437873,Pop
1778100,Def Jam Recordings
1778100,EP Entertainment
1778100,Producer 
1778100,Pop
1778100,R&B
145970,Pop
2295118,Reggaeton
2295118,En Español
2295118,Latin Music
2295118,Latin Pop
2295118,Pop
515728,R&B
515728,Rap
567753,Boy Band
567753,UK
567753,Pop
2266961,YMCMB
